Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Belgium,BEL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,81.27631378,83.31478119,84.16503143,84.7000885,83.98812866,84.04557037,84.57090759,86.84616089,88.24961853,89.04974365,90.02600098,92.17028809,91.94538116,95.04376221,97.00662994,99.1071167,99.89689636,101.8544312,103.1298904,103.9279709,104.2776031,104.5941925,138.5542145,139.1533356,139.0123749,139.1103668,,,137.7724915,139.8420258,147.875824,148.8983765,151.2782593,144.6445465,148.7502136,149.5231628,149.5501404,149.5994263,148.6471558,150.4309692,149.1662903,149.4568176,151.4715271,152.4038849,153.7763824,151.4506531,149.5907288,147.4994659,147.6513367,143.0011139,136.1140442,,
Benin,BEN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,5.773749828,,8.44023037,9.282170296,10.45606041,,12.41283989,,,,,,,,25.28060913,22.07062912,20.36523056,,,,,,,,,,,,27.44121933,28.55581093,30.66889954,33.26847839,35.19540024,37.56600189,,,,,,,57.98960114,,64.3321991,64.37280273,66.58525848,65.21360779,,,,50.39060974,50.17195892,48.71311188,
Burkina Faso,BFA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,1.933339953,1.975409985,2.038850069,2.340610027,2.419840097,2.441240072,2.736749887,,2.857429981,3.154020071,3.506639957,3.795340061,3.930579901,4.181610107,4.915269852,5.980830193,,,,,,,,10.4468298,,,,,11.5788002,11.97768021,12.14414978,,13.45419025,14.6454401,15.73044014,16.50674057,17.7332592,20.78980064,22.43316078,24.19269943,26.23951912,28.07786942,30.13954926,31.85902977,34.58164978,36.20323944,38.06880188,39.99966049,39.83436966,38.49135971,36.34851074,31.27494049,
Bangladesh,BGD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,28.04364967,,,25.12656021,26.76299095,,27.52708054,29.12429047,27.49461937,,,28.99505043,28.32043076,26.42361069,27.15896034,26.83577919,26.43346977,26.95775986,,,,,,,,45.25215149,47.48373032,48.35445023,48.72341156,49.26729965,49.06188965,47.4057312,45.25379944,45.9067688,46.82384872,43.48480988,48.16865921,48.60900116,48.25899887,50.62482071,56.13399887,,58.81148911,64.13303375,60.30799866,62.89899826,62.59999847,63.1590004,61.13399887,66.46800232,
Bulgaria,BGR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,92.21591949,92.60517883,93.29521942,94.59046173,95.22997284,91.51354218,93.18074036,92.22213745,89.98944855,89.18551636,87.93521881,88.12751007,89.33171844,90.30671692,91.88323975,96.98674011,99.69493866,102.710701,104.3814392,101.3077087,99.59873199,97.41281891,95.4285965,92.73503113,94.28186035,94.9162674,93.80149841,93.35868835,81.145401,80.75723267,81.87734222,84.86351776,89.05757141,92.1414032,93.10697937,94.07697296,94.8931427,93.78843689,93.99931335,96.07746887,98.63990784,97.44246674,103.5760803,104.7722321,101.6094284,98.83174133,97.19271851,97.04178619,94.41278839,92.21588898,90.98567963,,
Bahrain,BHR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,58.13016891,51.66968155,48.93605042,48.46881104,49.72787857,49.81389999,52.38167953,58.28266144,64.49958038,57.42219925,65.10327148,67.52941895,75.57923126,71.0321579,74.13915253,77.9569931,80.83158112,81.89546967,81.84178162,79.56481934,91.02728271,82.12135315,79.0997467,77.36193848,75.94322968,73.90019989,71.35620117,72.39959717,72.16590881,75.95706177,77.30854034,80.29116058,83.25782776,80.4291687,77.21936035,78.67785645,,85.52536774,87.50959015,88.11763763,91.07723236,94.3141098,104.7042313,103.4590607,99.54512024,100.3735886,100.759491,100.3463898,100.8780899,,,105.4921112,
"Bahamas, The",BHS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,79.13639069,79.73005676,,78.46530151,80.40582275,88.33952332,,,,,91.0765686,91.37261963,,86.13382721,,72.51828766,,76.89671326,,,84.32969666,,80.78681946,81.4854126,81.96475983,84.16719818,85.19712067,84.94164276,84.46253204,81.83409882,81.49391174,73.25196075,78.77689362,,,,,,,62.34149933,,
Bosnia and Herzegovina,BIH,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.11434174,84.44139099,85.84207916,83.29733276,84.17458344,85.21499634,84.59526825,84.35739899,82.7301178,82.66876221,84.06278229,85.82499695,85.6890564,85.02333832,84.65960693,85.03044128,83.65000153
Belarus,BLR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,85.00070953,89.33377075,92.55316162,94.84382629,93.19155884,89.56632996,90.95021057,92.38275909,94.32533264,97.15171051,,,,,,,95.93187714,95.7908783,95.59011841,93.78513336,,,,,,,,81.45063782,,,,,,,,,,119.7459488,117.7477875,113.7965927,110.6154633,107.9573822,102.9389572,100.5679092,98.99532318,98.68817139,97.63311005,97.04998016,96.20668793,96.42420197,96.56926727,96.45831299,
Belize,BLZ,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,59.38618088,62.19483185,,,,59.09915924,,,65.88220215,65.6733017,,,,62.37524033,65.67516327,67.36309814,,73.91443634,74.70575714,74.46163177,74.58753204,73.34250641,72.75305176,72.39467621,72.42183685,73.21244049,76.95256805,78.16117096,77.64942169,79.42597961,86.31970215,82.28890228,84.31289673,86.3946991,84.25850677,87.44802094,85.41513062,
Bermuda,BMU,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,81.24488068,87.27127838,87.07269287,83.40525818,86.78501129,91.43875885,103.604332,103.588913,109.9791183,115.4777298,,,,,,,,,,,,,,,,,,,,,85.19084167,84.89842987,85.75850677,88.32288361,89.51325989,87.05835724,,,,87.4628067,86.83305359,86.56195068,86.79663086,86.75289917,86.92342377,85.79199982,82.91500092,82.50800323,77.40399933,75.34100342,76.88300323,72.11199951,
Bolivia,BOL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,33.82855988,,,,,,,,,,,,,,,,,,,,,,,,,,,71.32745361,76.76274109,75.29524231,78.26941681,83.10482025,86.03527069,88.85668945,89.49797058,88.16699219,87.15718842,86.07235718,83.94979858,89.15028381,85.99408722,88.22651672,90.10752106,90.9245224,92.42201233,92.69776154,91.58467102,90.90277863,90.83982086,90.45652771,91.63694,91.42347717,
Brazil,BRA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,25.61458015,27.56139946,32.74847031,34.15261078,43.29362869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.83574677,100.6663132,99.30653381,98.21192932,100.4658585,101.4903793,103.4426727,101.9700317,101.8526688,103.277298,,
Barbados,BRB,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,74.89601898,75.13863373,75.03346252,72.06421661,77.93271637,75.56964874,76.56336212,83.10913086,83.50533295,84.6844101,91.48734283,88.50832367,92.58556366,94.55979919,99.69915009,,,,89.22512817,93.28991699,,,,,,,,,107.0081406,105.6066284,107.7040787,107.3091431,105.9788589,107.164978,108.9265976,106.5572128,109.0928268,110.0990295,110.3242188,108.3755798,106.1005936,,,107.2194672,107.1332626,107.1907806,109.6989212,108.4185104,105.6570511,104.0630112,103.7376022,104.5889664,
Brunei Darussalam,BRN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,52.5207901,54.63074112,56.63636017,54.05656815,52.80799866,52.82447052,54.13134003,52.22824097,52.42535019,53.7448616,56.06605911,58.02217865,61.25703049,62.6688118,60.42198181,,,,,,,73.76451874,74.28410339,74.22575378,72.0076828,,,,63.5080986,64.30007172,64.65412903,66.7633667,69.43226624,71.50003815,76.02857971,80.30741882,85.22434235,87.46945953,90.75681305,95.05371857,97.42942047,101.6776733,106.3125076,104.3831711,99.79193878,108.3720016,92.71588898,90.78627014,90.61995697,88.16664886,86.93364716,,,
Bhutan,BTN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,4.73251009,5.226200104,6.262390137,,9.608519554,,,6.868040085,,,,,,18.34306908,19.46809959,,,,,,,,,,,,,,27.74262047,31.4217205,34.30527878,37.08462906,,,,45.44879913,47.5032196,50.78673172,53.40242004,56.39188004,59.61603165,62.4591217,66.74523163,70.74449921,78.04904175,79.92910004,79.9760437,81.34648132,82.11904144,,,84.54799652,81.78600311,
Botswana,BWA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,9.871080399,11.12201977,12.12360001,14.67306042,15.07942963,16.4000206,17.29207039,17.70266914,18.45513916,17.81747055,18.2122097,19.50736046,,20.32906914,24.83395958,28.47106934,30.91555023,33.24533844,33.18730927,38.05250168,41.12334061,47.98857117,47.51221848,51.5641098,50.81707001,56.42535019,,,71.55570221,72.48989868,73.47090149,72.98072815,72.95762634,73.3110199,74.97442627,76.20446014,76.92485046,77.26641083,71.36016083,,,,,,,,,,,,,66.40582275,,
Central African Republic,CAF,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,5.883369923,7.356040001,8.423660278,,,10.82876015,11.55897999,13.48729992,14.13247967,15.56737041,17.87661934,21.23973083,,,,22.04466057,18.28940964,16.91378975,16.08012009,17.02145958,16.89843941,13.95880032,,,,,,,,,14.37744999,,,,,,,,15.52680016,,20.17353058,20.30228043,,,,16.45845032,18.32085037,,,,,,
Canada,CAN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,94.64147949,94.45052338,93.37727356,91.24788666,90.83535004,89.7368927,89.48947144,88.91429138,88.61936188,87.97727203,88.60933685,92.86525726,95.71647644,98.42453766,98.82569122,98.61284637,98.85397339,99.39906311,99.34011078,99.8568573,100.9257431,101.8819733,103.7849426,104.9200287,104.0945969,104.3488922,,104.7812805,100.9538727,101.0122375,,,,,101.4619064,101.5718079,102.530838,103.6273804,104.2222366,103.5370483,103.5159988,110.6194916,111.0708618,111.3869934,111.5794983,111.4170685,111.5968704,111.4320679,110.9626999,110.032341,109.4566574,,
Central Europe and the Baltics,CEB,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,80.43789673,80.49794769,81.29646301,82.70063019,83.91192627,85.18247223,85.8563385,86.74550629,87.20263672,87.56050873,87.9418335,88.81884766,89.21315002,89.47583771,89.67980194,90.3568573,90.82102966,90.72937775,91.02542877,92.07894135,92.6140976,88.83117676,85.87695313,87.73226166,88.48486328,88.6371994,90.03804779,90.96592712,89.75495148,90.35916138,91.71491241,93.76593781,95.59638214,97.28840637,93.25608826,94.53121185,96.1529007,95.84883118,98.1452713,99.81487274,100.5411072,101.0382996,100.0621719,105.5407104,104.1521301,103.8329163,101.5505371,101.1454086,100.8312225,99.88478851,102.5932083,98.77809906,98.79457092,
Switzerland,CHE,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,97.97028351,97.62535095,97.69621277,97.83162689,97.63651276,98.40886688,100.1067581,100.6921921,101.0619888,101.0137405,101.2059326,101.2632904,102.1290665,102.080368,103.3513107,104.0823975,104.7451096,103.8187103,102.475853,,98.33325958,98.12760162,97.47104645,97.2741394,96.50372314,96.06613159,96.08457184,96.44036102,96.77748871,97.32176208,97.44937134,97.55108643,97.88012695,98.70400238,99.9439621,102.5787506,,105.5341415,105.8671417,105.5584564,106.0053482,106.0846405,106.2262573,105.415947,105.1612473,
Channel Islands,CHI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,43.0305481,49.79740143,54.22029877,57.07284164,57.08430099,56.41019821,56.11597824,58.62807083,60.06607056,61.49208069,61.41592026,61.30509949,62.51570129,66.94277954,69.65592957,72.26777649,73.75891113,,,75.2321167,71.82035065,90.69683838,90.23181915,70.93131256,,,,,77.60955048,80.39669037,85.95420074,,88.64798737,90.03613281,90.37645721,91.4176178,91.07714844,90.40213013,90.36923218,88.58332062,89.63926697,89.61435699,87.93991852,98.64988708,99.42597961,100.6009674,101.1568604,102.0588531,103.1314774,104.7662582,104.1284409,107.202301,106.9745331,
China,CHN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,68.74288177,66.3507309,60.42087173,54.29771042,46.56167984,43.36537933,38.85746002,35.75466919,35.30337906,36.66659164,38.29207993,40.49882889,42.79106903,43.74721146,44.90140915,47.49119186,50.08684921,52.18783188,51.21281815,52.33126068,55.14329147,57.43104935,,,,63.59075928,,65.15393829,,,73.7276001,77.57765961,81.65894318,86.92337799,90.88259888,92.08181763,92.08297729,,,,,,,,,,,
Cote d'Ivoire,CIV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,14.57466984,15.8113203,17.22867966,16.6518898,,,,,,,26.31069946,,27.57559013,27.50632095,,,,,,,,,,,,,,,30.00177956,,,,,,,,,,,,,,,44.88856888,48.20220184,50.2859993,52.88843155,54.5973587,57.3697319,59.03388977,60.92052841,57.84471893,
Cameroon,CMR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,12.0320797,13.03419018,14.20372009,14.93651962,16.4448204,17.74040031,19.16596031,20.48461914,21.20442963,21.78072929,22.98545074,23.3248291,24.95503998,25.78960991,27.18927002,27.25147057,29.3553009,30.38777924,30.73726082,30.77459908,32.05421066,33.01324844,,,30.98566055,,27.00369072,29.13916016,28.95986938,,36.5132103,35.68447876,33.10855103,30.23175049,30.76915932,26.77330017,37.0333519,41.36109161,44.81700897,48.84999847,53.29404068,56.4518013,58.4021492,63.08874893,64.42382813,65.30635071,54.41799927,49.99100113,47.77299881,48.52500153,47.89921951,47.50790024,
"Congo, Dem. Rep.",COD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,15.20444012,17.47724915,17.91773033,17.49514008,22.72269058,25.24007988,28.64012909,32.50328827,36.73682022,35.82215118,35.08789825,34.41255188,33.78868103,33.21707153,32.65802002,32.24647903,31.88471985,32.71675873,,,,30.11893082,32.75548935,35.41727066,34.3429184,,,,,,,,,,,,45.11159134,47.43891907,49.32738113,48.44903946,50.68280029,50.40084076,49.30411911,52.80522919,53.60112,,,,,,69.65158844,,
"Congo, Rep.",COG,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,22.29508972,25.90587044,31.38467979,39.63278961,46.22964096,51.66107178,58.81631088,62.72610855,65.84632111,67.57216644,74.45288086,79.12626648,,73.54418945,70.21601105,73.71392822,74.4209671,69.07199097,59.4824791,53.57770157,,53.2150383,,,,54.71704102,,,,,,41.9949913,44.6162796,45.94256973,,,,,,,,54.46194839,,,,,,68.20999908,,,,,
Colombia,COL,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,24.86185074,26.6559906,27.9963398,34.08309174,36.34466934,37.63525009,38.74573898,41.12606812,40.75646973,41.6137085,42.1810112,42.69849014,43.8158493,41.45626068,46.06126022,47.18859863,51.98545074,53.08195877,53.77233124,54.23601151,,50.54656982,55.91868973,58.7004509,,60.92245102,67.77603912,,70.16931152,70.39878845,73.74008942,,75.19342041,,79.56797028,83.49739075,86.25498199,88.83624268,90.32478333,93.99352264,95.68512726,97.11795044,93.21424103,94.2881012,93.64080048,94.26647186,95.29486084,96.47823334,97.93274689,99.65345001,99.48484802,100.8401871,99.64246368,
Comoros,COM,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,5.129730225,,10.1525898,,,,,,,,37.28973007,,,,,44.22443008,41.97343826,,,,,,,,,,,,35.6772995,,,39.68740082,43.76686859,49.20404053,,,,,,,,,57.94667816,58.43780136,,,55.30340958,60.77143097,,,,,
Cabo Verde,CPV,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,11.17218018,,,,,,,,,,,,,,,15.14151955,16.32992935,17.15982056,18.72751045,,,,24.74032021,,,,,,,59.22597122,63.5760498,63.55134964,63.06951141,65.80808258,74.68904114,72.60974121,76.99285889,73.58959198,75.74002838,78.14839935,78.97955322,82.29257965,81.46089935,82.35813141,82.94985199,82.51096344,78.59345245,80.01303101,83.48104095,82.4176178,,
Costa Rica,CRI,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,26.77603912,28.24842072,30.97849083,35.61215973,39.19121933,39.62726974,39.70312119,40.3757019,,43.75249863,43.89387894,43.95896149,43.18555069,41.06132889,40.0261116,38.52526093,39.56072998,40.31196976,40.52122116,41.44829178,42.57902908,43.74996185,45.88100052,46.42760086,47.48688889,48.42747116,47.62237167,48.31492996,56.06507111,60.92285919,58.19358063,62.72566986,64.11547089,,76.6115799,77.9422226,84.4575119,86.32975006,86.94970703,93.12545013,96.80062103,99.6102829,102.5537186,107.6420288,112.3315582,115.0995026,116.5478516,119.3713684,123.3619232,131.748764,130.1929474,132.8325195,125.9847031,
Caribbean small states,CSS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,50.08037949,50.07312012,50.84123993,50.59346008,49.96543884,54.76937103,57.3251915,59.41455841,60.83879089,62.00296021,64.19255066,62.16281128,62.57374954,63.66389847,63.90859985,65.51360321,65.79920959,67.16873169,68.46775055,67.19638062,68.4784317,69.68086243,69.44100952,67.82781219,69.3408432,70.91876221,72.21372986,73.54132843,75.25229645,76.7589035,77.3621521,78.5115509,78.22618103,78.81375122,81.63906097,81.2623291,82.37400818,83.60334778,84.46956635,86.41545105,85.63552094,86.85891724,86.05523682,84.83374023,85.15512848,84.71849823,87.24002075,86.06388855,85.63227844,87.03041077,86.48053741,84.88899231,85.51830292,
