Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Burundi,BDI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.01695,0.021779999,0.033610001,0.08602,0.051210001,0.063720003,,,0.153229997,0.186749995,0.221049994,0.244660005,,0.302850008,0.305599988,0.313650012,0.340620011,0.367220014,0.391770005,0.409429997,0.409260005,0.423429996,0.446949989,,,,,0.518790007,0.559069991,0.582920015,0.577340007,0.999840021,,1.188850045,1.203690052,1.346570015,,,,2.199660063,,1.893309951,2.487030029,2.833120108,2.682990074,2.70559001,3.080430031,3.575079918,,,5.495999813,5.663000107,
Belgium,BEL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,12.88411999,13.31429958,15.39684963,16.4883709,17.0247097,,,20.69809914,21.70677948,21.80788994,22.25023079,24.12680054,25.31612015,26.53004074,28.7783699,29.70892906,31.90637016,33.31064987,34.21556854,37.20378876,38.60400009,,45.33346939,49.53681183,55.82286072,58.37443161,,,60.04185867,59.52960968,60.76194,62.65330124,64.46613312,67.67340851,69.24629974,70.14286041,69.3764267,69.88330841,72.07404327,74.71832275,75.8973999,78.56835938,81.43895721,84.15718842,86.98117065,88.06896973,92.09858704,90.00737762,91.10664368,91.34197998,95.58782196,,
Benin,BEN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.01835,0.066419996,0.12393,0.236739993,0.20025,0.213300005,,0.371089995,0.327100009,,,0.607150018,0.584500015,0.661629975,0.664309978,0.705789983,0.669910014,0.576030016,,,0.602310002,0.682529986,0.652989984,0.672519982,0.700630009,0.74634999,0.94551003,,1.267570019,1.434190035,1.728019953,,,,,3.147490025,3.93159008,4.1479702,5.476170063,6.872529984,5.264609814,6.865419865,8.452659607,8.144760132,7.414259911,7.330770016,7.175899982,7.660379887,6.995369911,7.350940228,7.340340137,,
Burkina Faso,BFA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.01146,0.01022,0.015659999,0.03094,0.04284,0.082489997,0.078950003,0.095940001,0.091969997,0.094300002,0.118100002,0.178059995,0.216140002,0.230810001,0.261159986,0.272390008,0.295069993,0.316579998,0.35374999,0.341239989,0.321020007,0.418339998,0.494590014,0.511099994,0.48616001,0.510500014,0.44036001,,0.450329989,,,0.690389991,0.68572998,,1.344709992,1.429479957,1.515969992,1.945850015,2.12954998,2.164870024,2.59190011,2.865070105,3.005650043,3.182549953,3.343719959,3.63248992,3.967730045,4.621119976,4.936590195,5.412509918,6.922860146,7.461440086,
Bangladesh,BGD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,0.407260001,,0.486250013,,0.576349974,,0.562740028,0.68283999,0.571839988,0.843659997,0.855769992,0.85631001,1.608690023,1.775570035,1.928769946,2.116839886,2.083699942,1.702939987,1.258110046,1.237269998,1.39636004,,,,,,,,,3.542540073,3.527800083,4.337550163,3.922660112,3.967309952,3.617409945,4.223130226,5.068039894,5.519889832,6.252260208,8.043700218,,11.06799984,11.41399956,11.46000004,11.51299953,12.89000034,14.17099953,15.14299965,16.14699936,18.86400032,20.00200081,21.06800079,20.84399986,
Bulgaria,BGR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,14.56811047,16.76446915,18.9582901,20.33892059,21.93973923,22.58514977,23.39085007,28.09663963,21.54850006,19.91814995,18.49370003,17.2442894,16.69861984,17.64245987,19.09944916,21.4099102,23.75147057,25.59365082,27.29866028,27.58197975,32.15623856,33.19802856,37.27225876,40.20291901,44.21401978,50.07403183,52.07038116,52.1361618,53.24214935,49.7412796,47.4559288,46.04410934,46.68527985,47.40402985,49.81311035,52.82390976,56.82120895,60.18170929,63.05046844,66.72598267,67.9085083,69.9871521,73.43781281,77.85075378,83.37541962,84.08757019,84.49279785,84.50518036,83.89646912,82.67664337,82.97428894,,
Bahrain,BHR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,1.64470005,1.653720021,1.841599941,2.593090057,2.568049908,2.663700104,4.364890099,3.321099997,2.526720047,3.332720041,4.651710033,6.206699848,,,12.01111984,12.27810955,8.772870064,13.86950016,,,19.53812027,20.91571999,21.56155968,20.72954941,20.08769989,20.46408081,,,24.28215981,,,,40.31954956,,37.70874023,33.93955994,,,,,60.63816071,66.21962738,62.35269165,60.58385849,59.4384613,60.28966904,63.57365036,68.06268311,73.20996857,76.10459137,88.56175232,92.78742981,
"Bahamas, The",BHS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21302986,,,,,,,20.70882034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.97719955,31.14454079,35.58134842,39.57284164,41.70293045,42.68875122,45.36474991,47.46689987,53.40365982,56.05759048,55.99420929,56.38504028,54.39810944,50.93169022,50.17412949,49.67980957,53.34358978,55.18000031,
Belarus,BLR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0044899,,,,,46.59109879,48.21865845,52.05239105,55.7815094,58.78588104,61.73458862,65.31580353,68.70146942,70.39807129,73.45941162,76.91139221,81.47988892,83.89848328,90.19586182,97.3056488,106.4875488,114.1281891,115.6421814,113.2810135,111.1788483,106.4456635,100.9535217,91.44985199,84.97042084,81.37814331,78.45584106,75.08183289,
Belize,BLZ,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,1.51718998,1.159369946,,1.389369965,1.202780008,,,,,,,,,,,,,,,,,,,,,,,,,,18.34680939,20.88869095,19.49239922,18.5251503,19.43124962,20.88047028,22.01725006,22.97820091,27.28352928,26.21299934,26.68359947,29.7820797,29.73292923,29.87892914,28.87138939,30.28850937,30.90947914,30.93919945,31.79073906,32.7702713,29.7305603,30.8004303,
Bermuda,BMU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,9.517869949,11.70858955,13.58885002,,,,,,,,,,,,,,,,,,,,,,,,,45.12792969,42.59566879,41.68085861,56.08496094,49.39271164,51.39373016,50.08850098,50.51734924,45.27111816,44.08110046,,27.84810066,26.59506989,,,,,20.36816978
Bolivia,BOL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,3.57585001,4.842020035,6.347740173,7.125919819,8.714579582,,,,,10.77723026,10.92479992,,,11.05850029,,,,,10.9918499,11.1613102,11.32359982,11.56707001,11.24802017,11.66337967,12.03857994,,,,14.87730026,16.41954994,,,,,,,,,,,,,49.71641922,51.04491043,54.40219116,55.41038895,55.72528839,57.37234116,59.10078049,60.991539,64.55419159,67.80967712,71.92781067,
Barbados,BRB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,3.000339985,3.906949997,4.445849895,4.742000103,,,,,,,14.68498039,,,17.93478012,19.87140083,,,,21.71253967,22.06035995,,33.18186188,,,,,,,49.85935974,60.59159088,58.16231918,,,,,,81.14016724,,101.2770309,93.04044342,89.33735657,,,,,,,,,,,,
Brunei Darussalam,BRN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,2.109899998,,2.680069923,,,,0.937940001,3.545370102,,2.715579987,4.178299904,,,,,6.468800068,6.928060055,7.378409863,,,,14.18027973,17.66749001,17.88562012,18.69961929,17.58227921,17.68172073,18.76987076,18.69927979,18.40306091,18.35800934,19.65382957,20.3907299,19.65476036,22.35441971,28.81072044,31.63684082,37.27000046,45.62099838,42.30500031,42.94200134,38.37799835,38.45500183,39.62537003,,,
Bhutan,BTN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,0.201120004,0.442530006,0.409240007,,,0.255890012,,,,,,,,,,,,,,,,2.053719997,,,,,,3.795180082,3.815710068,3.986289978,4.902919769,4.887639999,5.144999981,6.573999882,6.547999859,9.290789604,,,,14.7869997,15.04399967,16.13500023,17.37800026,19.27599907,17.81299973,
Botswana,BWA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,0,0,0.186660007,0.218280002,0.282709986,0.422210008,0.476330012,0.543709993,0.612869978,0.715269983,0.787850022,0.81062001,0.858460009,0.96529001,1.047899961,1.574730039,,2.108959913,,,,3.29550004,,4.150959969,4.310810089,4.569739819,4.868509769,,5.217949867,5.56953001,6.268020153,6.751699924,7.358660221,8.592309952,8.565580368,8.303819656,8.719269753,,,,,,,,27.28837013,31.37730026,27.48295021,26.55184937,,27.42589951,29.33731079,27.99811935,,
Central African Republic,CAF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,0.25356999,0.214609995,0.126190007,0.232439995,0.108429998,0.199399993,,0.229969993,,0.28749001,,0.426279992,0.379530013,0.398160011,,,,,,,0.642130017,0.627629995,,,,,,0.492309988,,1.173269987,1.456920028,1.222079992,,1.479410052,,,,,,,,,,,
Canada,CAN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,42.5415802,,,,,,,,,,,,,79.96269989,99.29364777,104.4569016,107.0994873,94.83312225,96.92849731,97.82666016,96.71177673,,67.26719666,68.53623199,67.27071381,,67.59394073,,,,,74.25917053,74.73648834,73.93302917,71.31620026,72.51291656,73.0844574,76.00293732,78.12597656,78.68930054,81.08847046,82.39723206,81.11540985,84.45639801,86.0844574,90.97457886,,
Central Europe and the Baltics,CEB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,11.97630978,11.98355007,11.93293953,12.46401024,13.4566803,14.37154007,15.49036026,16.57036972,17.42486,17.51605034,17.7982502,18.03520012,17.92523956,17.40200043,17.53167915,17.69684982,18.21192932,17.98316002,17.80265999,18.23703957,18.42136955,19.07633018,19.52478027,21.26806068,24.24658966,26.79080009,31.10910988,34.34262848,35.22565079,40.19799042,44.34603119,50.16043854,55.3473587,59.0542717,62.37992096,66.11650848,70.02792358,73.572258,79.17333221,82.77707672,84.65883636,82.88748169,79.58535767,77.70957947,75.62978363,73.49443817,74.39531708,74.86949158,75.43212128,75.95063019,75.33310699,77.66210175,77.57350159,
Switzerland,CHE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,8.605730057,9.034689903,9.573679924,10.25261974,10.99030018,11.5261898,11.99639034,12.62567043,13.34416008,13.78989029,14.4823103,14.82672977,15.78349018,17.7891407,18.9633007,20.22455025,21.65468979,23.1691494,24.14163971,25.16057014,,30.15101051,31.85224915,32.71828842,33.74784088,34.8213501,38.27519989,40.53773117,41.96657944,43.84864044,45.92840958,49.49761963,50.59318161,52.52067947,53.1403389,54.92163086,56.56853104,58.48965073,61.76393127,61.99789047,64.04152679,66.23184204,68.63426971,71.19142914,75.95340729,78.89064026,
Channel Islands,CHI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,6.462180138,8.076930046,10.0637598,,,12.81266975,10.59689045,10.06842995,9.822039604,8.834620476,10.84346008,,,12.52919006,13.2604599,13.99016953,15.30163956,16.12676048,,,,,,23.83772087,24.77032089,25.31658936,26.95486069,28.24093056,30.11067009,34.03916931,33.86709976,,38.81118011,42.24810028,43.18257904,49.14493179,49.23659897,54.93471909,57.58805084,61.81484985,68.75482941,74.24906158,79.35980988,84.18592072,88.34477234,91.16191864,94.35066223,96.29106903,98.30413055,99.34161377,96.77101135,105.9630737,108.6976471,
China,CHN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,0.205449998,0.311419994,0.369560003,0.422710001,0.412369996,0.498659998,0.630990028,,,,,,,,,,,,,,2.583489895,,,,,,,,,13.04047012,15.81103992,17.70017052,20.07011986,21.40941048,22.2897892,24.02065086,26.42303085,28.35660934,31.25019073,35.26110077,47.76351166,52.15687943,55.10560989,57.33140945,60.32313156,64.10782623,68.90962219,73.92175293,78.09423828,
Cote d'Ivoire,CIV,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.279449999,0.294019997,0.352420002,0.383749992,,0.433160007,0.482160002,,0.579639971,0.645640016,,,,,,,1.015030026,,,,,,,1.746060014,1.830270052,,2.982559919,,2.975500107,,,,,,,,5.890349865,5.924759865,5.650459766,5.061910152,2.643820047,,6.167099953,6.107580185,7.019090176,7.412489891,7.80479002,,8.580260277,8.715060234,,,
Cameroon,CMR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.078019999,0.116599999,0.181250006,0.216309994,0.295260012,,,,,,,,,,,,,,,,,,,,,,,,,,,3.975199938,4.012690067,4.006959915,4.70359993,5.814149857,6.520929813,7.092269897,8.094180107,10.12749958,10.33827019,11.51511002,13.4282198,14.32421017,15.04769993,11.62823009,11.38976955,13.38823032,,,,,
"Congo, Dem. Rep.",COD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.073150001,0.10413,,0.176890001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.213190079,2.797260046,2.994679928,,4.728829861,5.52835989,4.077280045,,,4.34100008,,,,4.965099812,,,
"Congo, Rep.",COG,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,0.140839994,0.158759996,,,0.355120003,0.444160014,0.632470012,0.796500027,,1.204669952,1.286129951,1.361220002,1.399000049,1.590829968,1.62274003,1.622979999,,1.972540021,1.371309996,1.476799965,1.586249948,1.841310024,,,,,,,1.547420025,2.504849911,1.007359982,1.197129965,2.179879904,,,,,,2.01718998,,5.823910236,6.980790138,7.338230133,,9.493000031,,9.818810463,,,,,,
Colombia,COL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,2.317679882,,,,4.503560066,5.341559887,,6.899439812,7.364309788,7.73443985,8.209779739,9.32956028,9.899009705,,11.22430992,11.65143967,12.4019804,13.02993011,13.50914001,14.97107029,,15.95559978,,,,17.59433937,19.36216927,23.08559036,24.31851006,24.97611046,26.18725967,27.21920013,27.18820953,,30.22339058,33.09814835,35.40557098,36.6350708,37.37897873,40.10147858,43.08364868,47.05619812,50.05366898,53.95925903,56.80976868,58.80321121,61.30530167,62.73406982,61.5423317,60.51422882,59.84247971,63.16305161,64.32234955,
Comoros,COM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193309993,,0.33160001,,,,,,,1.150709987,1.220010042,,,2.814160109,,,,,,5.08355999,5.180689812,7.494900227,8.632309914,8.705750465,8.55768013,,,,,,,,,
Cabo Verde,CPV,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.638689995,1.441930056,3.582920074,4.500939846,6.078020096,7.503290176,8.848670006,10.59617043,13.35019016,16.95078087,19.61691093,22.87915039,22.67968941,25.29825974,25.89769936,24.37410927,25.20355034,25.30767059,24.18169975,,,,,
Costa Rica,CRI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,7.577549934,8.437470436,9.01101017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.26176071,,,,,,,51.21923828,53.81745911,53.73883057,57.15063095,59.31707001,58.14746857,61.16482162,58.24895859,60.46868896,,,,
Caribbean small states,CSS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,4.170939922,4.188240051,4.32156992,4.461810112,4.539020061,4.907479763,5.555130005,5.871220112,5.900979996,5.912270069,5.902860165,6.015659809,6.195020199,5.816539764,5.830460072,6.130390167,6.459360123,6.815320015,7.105619907,7.446849823,8.125929832,9.190500259,9.39441967,9.759140015,10.37028027,10.84838963,11.50158024,12.16069984,12.40478992,12.7080698,15.9607296,17.4871006,19.06982994,20.32537079,21.50956917,20.76675987,20.94524002,22.60839081,24.53189087,25.6319809,27.73155022,27.78705025,29.0517807,28.98711967,28.77651024,28.36107063,28.61821938,,,,,,,
Cuba,CUB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,2.872980118,3.430840015,4.116360188,5.133150101,6.325180054,,11.08701038,,14.22599983,15.59193993,15.87030029,17.21073914,17.16366005,18.32175064,19.90616035,21.88635063,24.36938095,25.22660065,24.91464043,24.45952034,24.64131927,23.5361805,21.28215981,19.49889946,17.07935905,16.41271973,16.43234062,16.82220078,23.18391991,25.40088081,28.09153938,30.78916931,37.70579147,67.3269577,76.95735168,106.2865295,138.0216827,148.9257355,144.6872559,118.6001434,99.45355988,75.596138,60.56967163,,42.44667816,40.33732986,51.06227875,51.35435867,55.35280991,59.91807938,66.95323944,,
Curacao,CUW,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4694519,,,,,,,,,,
Cayman Islands,CYM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.06666946,29.8365097,44.19422913,,,,,,,,,,,,,,,
Cyprus,CYP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.20189095,24.92528915,28.03539085,32.34157944,35.39665985,36.3414917,35.64717102,37.08131027,41.13325119,45.65361023,45.62976074,47.2988205,49.71834946,53.69161987,62.59883118,69.39546967,73.41246033,82.35413361,84.49549866,91.09998322,98.12271881,108.37117,,
Czechia,CZE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,6.7709198,6.369080067,6.499800205,7.142839909,8.036499977,9.033499718,10.5183897,11.89449024,12.74853992,14.01027012,15.08493042,15.31420994,14.88148022,14.00193977,13.32693958,13.09288025,13.41176033,13.85400963,14.30453014,14.24740982,14.54351997,13.25475979,12.8920002,18.64270973,19.64451027,20.16218948,22.56343079,23.34259033,26.47950935,30.28236961,32.80091095,38.58956909,40.58953857,47.57384109,52.74742889,54.83317947,60.62817001,65.92050171,71.34056091,75.71749115,78.23364258,78.36013031,77.86595154,78.83168793,78.89924622,79.16471863,79.45845795,78.06674194,78.2053299,78.7804184,80.71920013,,
