Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Azerbaijan,AZE,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.09771729,99.63964081,99.53118134,98.96466064,99.02207184,98.17212677,97.23973083,94.91136932,94.30764008,95.54981995,94.22296906,96.44973755,98.88865662,101.9748535,106.5559235,107.4433594,106.9224014,102.5200424,99.47112274,96.56020355,96.77642059,97.89420319,100.1116562,
Burundi,BDI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,37.9478302,36.28363037,30.55695915,27.15510941,26.79982948,25.77985954,25.25872993,26.71570969,26.49768066,28.38442993,30.55429077,35.84302902,43.46178055,48.72922897,53.26694107,57.41241074,63.62189102,70.35153961,71.04498291,71.15055847,71.03565979,68.99359894,68.7522583,,54.42844009,42.01303101,44.29751968,54.16136932,65.36408997,67.33551025,70.50624084,78.83968353,84.28265381,88.79850769,93.45635223,115.8724899,128.3835449,130.6380157,137.6043701,140.1804962,139.833847,134.5265045,128.9873962,123.4236908,118.341568,114.9536591,110.3668823,107.1473312,104.2867279,104.6958084,96.33799744,101.6200027,
Belgium,BEL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,108.7002106,108.2946625,101.4781723,104.9011307,105.3265533,105.98703,106.3392105,105.6650391,104.2743607,104.4612732,104.2206497,104.3045807,101.4912872,101.0839081,100.3519363,99.98390961,99.43187714,98.93071747,98.53266907,98.2387085,98.10762024,98.09275055,103.6045609,103.8933563,104.0717163,103.8715134,,,102.5416183,103.3655701,103.8397064,104.0043411,104.2381287,103.2173462,103.247551,102.9444504,102.5501175,102.3653793,102.3757324,102.365509,101.412323,101.7005615,103.1257935,103.0373306,102.1680069,101.944191,102.6894073,102.4375534,102.0186386,101.9808121,101.8065338,,
Benin,BEN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,44.65766144,48.11238098,52.92882919,51.48099899,60.35578156,61.83189011,65.09602356,65.78492737,73.73091888,73.71279144,78.01091003,83.28566742,85.35549927,82.33582306,82.69605255,79.79769897,80.04931641,78.40428925,77.40042114,64.62979126,73.71270752,77.32083893,83.35043335,82.33357239,85.93939209,87.8901062,91.47471619,93.5222168,92.4650116,94.48442078,102.3796234,107.1516724,110.2886581,113.0220108,108.4584579,107.0783005,,118.8426666,123.3065872,123.7232208,125.5126419,128.8430481,129.2836456,129.2115936,131.5470428,129.5839081,125.6566772,120.9385223,116.1702576,113.4514465,115.0714188,117.3140411,
Burkina Faso,BFA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,15.83973026,16.29001999,16.62955093,17.18983078,17.88168907,18.53647041,19.18692017,20.07843971,20.88907051,21.98674011,23.40118027,25.26177979,27.38167953,29.24374962,31.89152908,34.30270004,36.51079941,36.86867142,37.92995071,38.77732086,39.68452835,40.11595917,41.1563797,42.43677902,44.54143906,46.64989853,,48.70785141,49.60636902,50.36285019,51.74237823,52.19351959,54.61537933,58.81053925,63.3257103,66.83296967,72.11073303,77.02562714,81.00076294,80.69686127,83.42532349,84.90286255,85.36885071,86.29981232,86.82637787,88.85307312,90.63522339,92.69228363,90.39772034,87.65611267,86.59417725,81.41121674,
Bangladesh,BGD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,72.02947998,67.32578278,80.93984222,96.01303101,95.5127182,99.43174744,100.7169724,89.6663208,87.11231232,84.95198822,82.61569977,76.48168182,77.32901764,83.81433868,78.56568909,77.08705902,77.02082825,75.93827057,83.70938873,83.02213287,84.64727783,,,,,,,,,,,,,,,98.26934052,97.85437012,95.32778168,92.71753693,95.77884674,97.18000031,,,,,,,106.4309998,109.060997,,113.750412,114.7669983,112.435997,
Bulgaria,BGR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,103.0941315,100.4184723,98.12979126,95.72566986,92.75673676,92.75186157,92.51184845,93.74871063,94.0640564,95.54331207,97.32000732,100.3534698,102.1050873,103.5614014,105.4697418,106.0786896,109.1396103,109.1812592,108.6142578,101.4918671,99.77696228,98.26370239,97.59953308,96.65894318,99.05576324,102.8163986,104.1846008,106.1999588,108.012001,105.8511276,106.4383316,110.656662,112.8343887,112.8079529,111.5333099,109.4678421,106.5566864,104.4089279,102.3291092,101.6381836,101.3343201,100.7077789,99.97180176,100.1850662,99.16024017,97.18595886,95.41603851,93.87284851,91.47463226,89.1390686,87.37853241,,
Bahrain,BHR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,109.0192337,106.9002686,106.2784195,107.7966995,113.015007,115.1443405,116.2591629,116.2023315,115.9523468,112.2349167,103.7243805,101.3688812,96.50937653,100.1540222,100.4033127,102.0337372,101.9633636,103.4362106,104.030983,99.28687286,98.25263214,91.88941956,90.0578537,89.25267792,90.57266235,90.4176712,90.49588776,90.5406723,91.73973846,91.23403168,91.44432831,92.06606293,91.52883911,92.06522369,93.10202026,100,,,,,95.72232056,99.45475006,105.2195587,104.5390472,101.5875397,102.0020828,100.0906677,97.95072174,97.41197968,,,92.0281601,
"Bahamas, The",BHS,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,93.92732239,96.00363922,98.07444,99.24323273,100.9659729,,105.5117569,106.1833801,,106.6326523,104.9665527,,,,,,96.6807785,97.48671722,,92.48652649,92.4987793,89.62743378,87.5203476,84.78749847,,,83.08997345,,90.62902069,95.43270111,93.33640289,97.15415955,96.25711823,89.49603271,86.93821716,92.92822266,88.15441132,81.35826874,81.71861267,,,,,,,94.09165955,,
Bosnia and Herzegovina,BIH,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.3291397,107.1718826,107.6887589,88.32514191,89.14929199,89.28005219,89.31523895,89.98358154,91.58425903,91.73851776,92.09635162,91.14943695,90.55271149,89.27216339,88.38028717,88.38195038,88.36000061
Belarus,BLR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.39954376,95.1778717,97.41149902,98.95213318,103.2155685,107.2917709,116.3582001,118.5159683,118.8582993,116.6267395,107.0587997,106.4198532,103.9847488,101.5058899,99.45516968,98.58348846,99.33535767,98.55814362,97.89006805,96.68755341,95.69023895,95.84411621,96.7783432,98.02924347,98.4616394,97.59020233,96.70243835,95.34809113,95.17623138,96.48703003,
Belize,BLZ,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,106.0651016,,,104.1722183,,102.3766098,106.8863525,,,,,,,,,108.8530884,109.9179993,,,,117.4978714,117.9461136,120.2829895,123.0121078,123.5243225,125.3919678,122.2075119,,119.6530914,119.7107391,118.4451218,114.4259186,118.9004288,121.0906601,121.8697128,121.0914307,118.1749191,116.7496872,115.9402237,114.5582504,114.1573792,116.6751633,115.721962,115.2448196,116.2035599,118.4008331,117.5005493,116.2926331,114.1718521,112.02948,106.6484528,100.9889984,
Bermuda,BMU,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,103.5110474,99.07260132,103.7289124,103.7120438,104.8979568,106.3444138,106.25,105.6742096,99.73957825,102.3904419,103.5665817,104.9895325,105.4453735,103.0993271,104.2372894,,,,,,,,,,111.5583496,,127.3387375,,,,106.0747681,105.668541,107.4613724,105.9928436,106.6907806,105.1882477,,,,,107.6181335,106.2378235,104.5231094,103.9764404,104.4117584,102.5270004,98.95200348,97.05599976,91.18699646,89.66600037,87.14399719,85.20400238,
Bolivia,BOL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,101.3657608,96.9927597,,99.60021973,100.9582138,104.7885666,106.4732513,102.57724,102.7634811,104.1940231,101.2652283,104.3546982,,105.3759995,109.5621033,,107.1652527,113.8067017,,101.8611679,103.5001678,104.7886887,104.7550964,105.0040817,106.9094315,109.16008,110.2172012,111.2360229,111.7838211,113.282608,120.0271988,118.8332367,119.2166138,116.9513092,116.0442734,115.1855392,113.5282516,112.7846832,111.8931503,108.5451813,105.7421265,102.0735626,99.87181854,98.7379837,97.33151245,96.78456879,96.95881653,97.68263245,98.20175171,98.5269165,98.79180145,98.85848999,99.57919312,
Brazil,BRA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,120.1837082,125.6711426,123.9265137,124.6467133,123.5716705,,,,,136.1038055,,,,,,,,,,131.8215942,,,,,,,,,,153.0729065,,,,,,,,,,,,,107.4723511,112.8292007,113.2065201,111.4889603,110.9057388,111.4379196,110.059967,109.0648193,108.0517578,104.9910583,,
Barbados,BRB,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,105.2384033,103.9110107,105.5283203,111.0441284,109.9738312,104.0723419,111.5233383,116.4467926,120.6606979,111.5531616,111.8816071,112.736702,113.759613,113.8472824,115.0847092,,,,116.21035,113.4957809,,107.7082672,,,,,,,104.1711197,103.3636398,103.9645691,103.2238388,104.9995499,103.0344086,101.51828,102.7279968,100.7739029,101.410408,100.3814087,100.1216507,102.1744919,,,97.63645172,97.33853912,97.35653687,98.18350983,98.83644104,100.4678802,100.8338394,99.47868347,97.08338165,
Brunei Darussalam,BRN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,127.6474686,131.8197174,130.5070953,127.00914,124.8215866,121.6101685,123.7020035,127.5240631,129.4893951,115.1044006,115.8502121,117.1501312,112.9643631,113.7335587,116.97892,,120.0037613,118.1567993,118.2641907,120.1657867,,107.2042999,103.0934906,100.4792023,99.46869659,98.27893066,97.79528046,97.95310211,102.1244888,103.9146118,103.2568817,101.8000717,103.4158173,107.1438065,108.7267303,108.5596619,109.3639374,109.1028671,106.7941284,105.7841415,105.1520004,103.5979996,103.7180023,103.4349976,102.2440033,101.8199997,102.4300003,100.0049973,98.47399902,97.02400208,97.06900024,,,
Bhutan,BTN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,39.73979187,33.48030853,36.4426384,,38.60681915,,44.48093033,47.76810837,47.82329941,52.18521881,,,74.5658493,78.62985992,80.33908081,78.08914948,71.03618622,,71.76377869,,,62.00896072,55.52106094,66.51687622,69.94287872,74.88884735,78.46347809,81.46797943,83.17198944,84.47305298,85.49421692,85.95274353,86.86038971,88.05551147,90.12869263,92.82840729,96.44216156,99.86499786,102.0361099,105.8697205,108.5318527,110.7335129,110.3650818,104.7433319,102.5315933,101.1429977,99.69429779,98.48799896,97.73000336,95.96399689,101.1920013,99.30400085,99.92700195,
Botswana,BWA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,64.31578827,59.17039871,58.82289124,62.63037872,64.96365356,69.48256683,72.09088135,76.06910706,77.83413696,81.24726105,86.73558044,90.73696899,92.79940796,94.54728699,96.78096771,99.49700928,101.5388107,102.6237411,103.332428,105.0352631,104.161377,107.0186234,105.7276917,105.1240234,104.5827866,102.998642,103.6784286,103.9608917,103.4623566,103.0261383,103.178978,104.4063721,105.0032272,105.1348114,105.4035797,105.664238,106.5298233,105.8165588,105.2095337,105.8761368,,,102.0855331,101.6181564,100.0354996,98.96614838,,,,,,94.43438721,,
Central African Republic,CAF,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,73.75943756,71.84615326,75.3677597,74.34941101,78.13128662,75.29599762,79.09146118,79.65019989,78.92073822,77.47055817,78.47926331,82.81449127,88.05056763,92.06163025,96.17449951,90.86479187,79.74954987,81.38880157,81.69937134,84.40197754,76.35234833,65.55473328,,,,,,,,,82.09983826,72.9129715,71.09538269,61.80604935,67.60839844,67.10395813,77.08058929,88.59973145,90.15818787,92.17455292,91.03401184,90.15370941,,,,100.4973907,124.8610001,,,,,,
Canada,CAN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,102.5081787,100.9144135,100.1889114,99.73687744,101.2351837,100.1826401,99.76087189,99.43364716,99.05558014,98.98005676,98.6861496,105.2309189,105.6003418,105.610199,105.2656021,104.9002304,104.3051987,104.148613,104.7688522,103.3108826,103.8439713,103.5152512,102.8645935,102.5620575,102.4886017,102.9723892,,98.43746185,98.681427,99.3526535,,,,99.83876038,98.93547821,100.0430984,99.65193176,98.51049805,99.39613342,98.86486816,98.32414246,99.236763,99.32467651,99.55993652,100.13311,99.16490936,99.43686676,99.63282776,98.32527924,98.2093811,96.65364838,,
Central Europe and the Baltics,CEB,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,108.6448135,108.5252609,107.72229,106.1825485,106.6649017,105.8806686,105.1682281,104.4226227,103.4517212,102.0955505,100.3657074,99.03832245,99.59253693,99.6158371,99.96884155,100.0209579,100.1451797,100.8078003,100.6835632,99.97866821,98.48831177,97.24416351,97.3574295,98.32568359,98.73963928,98.67398834,100.0660477,101.4803925,103.17453,103.0979385,102.4218903,103.1533432,103.3351898,103.0807037,103.0932083,102.3971024,101.7405624,100.912941,100.0503311,100.0441437,99.98162842,99.73384857,99.77052307,98.70287323,97.90492249,97.99603271,96.18869781,95.93457794,95.42372894,95.88368988,92.96527863,96.197258,96.07193756,
Switzerland,CHE,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,91.41567993,91.0165329,90.45172119,90.57776642,83.98026276,86.33368683,85.9955368,85.55664825,85.04564667,84.88285828,84.09853363,83.87371826,83.67157745,83.83981323,84.09976959,84.70539093,85.71811676,87.00202942,87.94975281,88.5239563,94.10545349,93.55388641,95.71196747,97.3325882,,104.1789627,103.973587,103.974617,103.3671265,104.2248383,104.3516388,104.4416733,104.1598587,104.2986298,104.121582,104.2265472,103.7102127,103.4592896,102.9806671,102.5752029,102.6945267,102.6088181,102.3645477,102.1289368,102.0132599,101.9998398,101.6719666,101.8863983,101.5835876,101.4115295,
Channel Islands,CHI,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,119.4180527,126.8208237,127.7812576,128.3870544,128.3549347,125.3632431,121.2236633,120.0048294,119.240387,119.0786819,116.0357208,113.711731,112.1611099,110.0634995,106.6397324,106.7138824,105.1983871,,,102.6724625,103.9273224,104.2134323,101.7922668,102.0042267,,,102.6796417,80.00390625,105.1415482,106.0459137,102.5665665,,102.483551,102.3144226,108.0524826,107.6989288,108.0361786,109.1481781,109.648201,108.3312912,104.6846924,104.7904129,104.9794464,103.6512527,103.4656067,103.2271118,103.0498428,102.8111496,102.9566574,102.5578003,101.2390137,100.9383392,101.6930466,
China,CHN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,122.6740112,123.0800018,125.5502167,122.7986374,118.0026169,117.9107437,116.863678,119.5680313,121.9292908,126.2924271,129.3605652,137.245285,141.079483,143.1208801,139.4770813,133.8467255,125.7057114,121.430542,117.8235474,115.3076019,113.3484802,113.2989197,111.648407,110.8010406,109.9354095,,,115.0443192,,,,,105.8272324,106.1702881,107.0315094,106.3126526,104.7984924,103.6681137,103.1474075,102.3324432,97.34571838,96.58753204,96.80328369,97.21459961,97.40927124,97.44812012,98.26148987,98.64398193,99.44355011,
Cote d'Ivoire,CIV,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,70.80931091,72.82480621,72.33183289,73.48387909,74.88108063,75.43678284,74.96289063,80.61171722,86.07743073,90.85826874,92.67047882,93.65184021,93.43742371,91.44893646,86.82666016,82.33569336,79.05844116,76.44394684,76.00009918,78.13105011,77.88507843,76.50643921,76.26154327,75.83695984,79.00476074,79.66909027,79.91123199,80.83473206,80.72647858,82.50492859,80.3659668,81.06407928,82.41220093,75.33592987,,,72.14904022,72.43765259,76.56726837,74.99481201,,82.95240021,85.19940948,85.46987152,87.54615021,90.31494904,94.19287872,95.42427826,96.04859161,96.19387054,96.80906677,94.95249939,96.79740143,95.80200195
Cameroon,CMR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,104.4586029,100.104248,99.91667175,100.4491882,102.3474426,102.6725998,100.8297195,102.0639877,102.357193,102.7342377,105.1991272,106.5065918,110.0419922,108.5054779,109.8586578,110.4799423,111.8281479,112.1820831,108.1589432,107.803688,104.9807968,96.00695801,,90.0189209,87.74928284,82.18321228,85.47251129,89.65486145,92.83453369,93.82872009,109.7377472,110.2770004,111.133873,116.1559982,115.159111,113.5057602,114.1785736,114.3540192,115.9924316,117.9099884,116.2730484,120.6235428,,121.0187912,123.286293,122.6406326,116.3524094,108.9203415,111.322403,112.9110031,114.0947189,115.9045181,
"Congo, Dem. Rep.",COD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,122.6266327,119.9927368,118.8898087,115.2808685,113.5494766,112.7384415,111.0477829,111.5230484,110.9677963,110.6640015,110.6069794,110.9350662,111.1293335,111.4465332,112.0711136,112.0587387,89.81932068,93.66758728,,70.19528961,87.96569824,85.39411926,85.94071198,85.44702148,93.13104248,,,73.00923157,53.93796921,,,70.44451141,,,,,95.44397736,103.8724518,103.1084824,102.6709671,104.2376022,108.610199,108.818428,112.6837082,105.9499435,,,118.53936,,122.3454666,126.1494904,,
